	1		you hurt yourself fifteen minutes before John arrived.
	1		you told a funny story about yourself fifteen minutes before John arrived.
	1		you tried to shave yourself fifteen minutes before John arrived.
	1		you tried to see yourself fifteen minutes before John arrived.
	1		you tried to talk to yourself fifteen minutes before John arrived.
	1		you tried to hurt yourself fifteen minutes before John arrived.
	1		you tried to tell a funny story about yourself fifteen minutes before John arrived.
	1		you shaved yourself .
	1		you saw yourself .
	1		you talked to yourself .
	1		you hurt yourself .
	1		you told a funny story about yourself .
	1		you tried to shave yourself .
	1		you tried to see yourself .
	1		you tried to talk to yourself .
	1		you tried to hurt yourself .
	1		you tried to tell a funny story about yourself .
	0		you shaved myself yesterday.
	0		you saw myself yesterday.
	0		you talked to myself yesterday.
	0		you hurt myself yesterday.
	0		you told a funny story about myself yesterday.
	0		you tried to shave myself yesterday.
	0		you tried to see myself yesterday.
	0		you tried to talk to myself yesterday.
	0		you tried to hurt myself yesterday.
	0		you tried to tell a funny story about myself yesterday.
	0		you shaved myself this morning.
	0		you saw myself this morning.
	0		you talked to myself this morning.
	0		you hurt myself this morning.
	0		you told a funny story about myself this morning.
	0		you tried to shave myself this morning.
	0		you tried to see myself this morning.
	0		you tried to talk to myself this morning.
	0		you tried to hurt myself this morning.
	0		you tried to tell a funny story about myself this morning.
	0		you shaved myself last year.
	0		you saw myself last year.
	0		you talked to myself last year.
	0		you hurt myself last year.
	0		you told a funny story about myself last year.
	0		you tried to shave myself last year.
	0		you tried to see myself last year.
	0		you tried to talk to myself last year.
	0		you tried to hurt myself last year.
	0		you tried to tell a funny story about myself last year.
	0		you shaved myself fifteen minutes before John arrived.
	0		you saw myself fifteen minutes before John arrived.
	0		you talked to myself fifteen minutes before John arrived.
	0		you hurt myself fifteen minutes before John arrived.
	0		you told a funny story about myself fifteen minutes before John arrived.
	0		you tried to shave myself fifteen minutes before John arrived.
	0		you tried to see myself fifteen minutes before John arrived.
	0		you tried to talk to myself fifteen minutes before John arrived.
	0		you tried to hurt myself fifteen minutes before John arrived.
	0		you tried to tell a funny story about myself fifteen minutes before John arrived.
	0		you shaved myself .
	0		you saw myself .
	0		you talked to myself .
	0		you hurt myself .
	0		you told a funny story about myself .
	0		you tried to shave myself .
	0		you tried to see myself .
	0		you tried to talk to myself .
	0		you tried to hurt myself .
	0		you tried to tell a funny story about myself .
	0		you shaved ourselves yesterday.
	0		you saw ourselves yesterday.
	0		you talked to ourselves yesterday.
	0		you hurt ourselves yesterday.
	0		you told a funny story about ourselves yesterday.
	0		you tried to shave ourselves yesterday.
	0		you tried to see ourselves yesterday.
	0		you tried to talk to ourselves yesterday.
	0		you tried to hurt ourselves yesterday.
	0		you tried to tell a funny story about ourselves yesterday.
	0		you shaved ourselves this morning.
	0		you saw ourselves this morning.
	0		you talked to ourselves this morning.
	0		you hurt ourselves this morning.
	0		you told a funny story about ourselves this morning.
	0		you tried to shave ourselves this morning.
	0		you tried to see ourselves this morning.
	0		you tried to talk to ourselves this morning.
	0		you tried to hurt ourselves this morning.
	0		you tried to tell a funny story about ourselves this morning.
	0		you shaved ourselves last year.
	0		you saw ourselves last year.
	0		you talked to ourselves last year.
	0		you hurt ourselves last year.
	0		you told a funny story about ourselves last year.
	0		you tried to shave ourselves last year.
	0		you tried to see ourselves last year.
	0		you tried to talk to ourselves last year.
	0		you tried to hurt ourselves last year.
	0		you tried to tell a funny story about ourselves last year.
	0		you shaved ourselves fifteen minutes before John arrived.
	0		you saw ourselves fifteen minutes before John arrived.
	0		you talked to ourselves fifteen minutes before John arrived.
	0		you hurt ourselves fifteen minutes before John arrived.
	0		you told a funny story about ourselves fifteen minutes before John arrived.
	0		you tried to shave ourselves fifteen minutes before John arrived.
	0		you tried to see ourselves fifteen minutes before John arrived.
	0		you tried to talk to ourselves fifteen minutes before John arrived.
	0		you tried to hurt ourselves fifteen minutes before John arrived.
	0		you tried to tell a funny story about ourselves fifteen minutes before John arrived.
	0		you shaved ourselves .
	0		you saw ourselves .
	0		you talked to ourselves .
	0		you hurt ourselves .
	0		you told a funny story about ourselves .
	0		you tried to shave ourselves .
	0		you tried to see ourselves .
	0		you tried to talk to ourselves .
	0		you tried to hurt ourselves .
	0		you tried to tell a funny story about ourselves .
	1		he shaved himself yesterday.
	1		he saw himself yesterday.
	1		he talked to himself yesterday.
	1		he hurt himself yesterday.
	1		he told a funny story about himself yesterday.
	1		he tried to shave himself yesterday.
	1		he tried to see himself yesterday.
	1		he tried to talk to himself yesterday.
	1		he tried to hurt himself yesterday.
	1		he tried to tell a funny story about himself yesterday.
	1		he shaved himself this morning.
	1		he saw himself this morning.
	1		he talked to himself this morning.
	1		he hurt himself this morning.
	1		he told a funny story about himself this morning.
	1		he tried to shave himself this morning.
	1		he tried to see himself this morning.
	1		he tried to talk to himself this morning.
	1		he tried to hurt himself this morning.
	1		he tried to tell a funny story about himself this morning.
	1		he shaved himself last year.
	1		he saw himself last year.
	1		he talked to himself last year.
	1		he hurt himself last year.
	1		he told a funny story about himself last year.
	1		he tried to shave himself last year.
	1		he tried to see himself last year.
	1		he tried to talk to himself last year.
	1		he tried to hurt himself last year.
	1		he tried to tell a funny story about himself last year.
	1		he shaved himself fifteen minutes before John arrived.
	1		he saw himself fifteen minutes before John arrived.
	1		he talked to himself fifteen minutes before John arrived.
	1		he hurt himself fifteen minutes before John arrived.
	1		he told a funny story about himself fifteen minutes before John arrived.
	1		he tried to shave himself fifteen minutes before John arrived.
	1		he tried to see himself fifteen minutes before John arrived.
	1		he tried to talk to himself fifteen minutes before John arrived.
	1		he tried to hurt himself fifteen minutes before John arrived.
	1		he tried to tell a funny story about himself fifteen minutes before John arrived.
	1		he shaved himself .
	1		he saw himself .
	1		he talked to himself .
	1		he hurt himself .
	1		he told a funny story about himself .
	1		he tried to shave himself .
	1		he tried to see himself .
	1		he tried to talk to himself .
	1		he tried to hurt himself .
	1		he tried to tell a funny story about himself .
	0		he shaved herself yesterday.
	0		he saw herself yesterday.
	0		he talked to herself yesterday.
	0		he hurt herself yesterday.
	0		he told a funny story about herself yesterday.
	0		he tried to shave herself yesterday.
	0		he tried to see herself yesterday.
	0		he tried to talk to herself yesterday.
	0		he tried to hurt herself yesterday.
	0		he tried to tell a funny story about herself yesterday.
	0		he shaved herself this morning.
	0		he saw herself this morning.
	0		he talked to herself this morning.
	0		he hurt herself this morning.
	0		he told a funny story about herself this morning.
	0		he tried to shave herself this morning.
	0		he tried to see herself this morning.
	0		he tried to talk to herself this morning.
	0		he tried to hurt herself this morning.
	0		he tried to tell a funny story about herself this morning.
	0		he shaved herself last year.
	0		he saw herself last year.
	0		he talked to herself last year.
	0		he hurt herself last year.
	0		he told a funny story about herself last year.
	0		he tried to shave herself last year.
	0		he tried to see herself last year.
	0		he tried to talk to herself last year.
	0		he tried to hurt herself last year.
	0		he tried to tell a funny story about herself last year.
	0		he shaved herself fifteen minutes before John arrived.
	0		he saw herself fifteen minutes before John arrived.
	0		he talked to herself fifteen minutes before John arrived.
	0		he hurt herself fifteen minutes before John arrived.
	0		he told a funny story about herself fifteen minutes before John arrived.
	0		he tried to shave herself fifteen minutes before John arrived.
	0		he tried to see herself fifteen minutes before John arrived.
	0		he tried to talk to herself fifteen minutes before John arrived.
	0		he tried to hurt herself fifteen minutes before John arrived.
	0		he tried to tell a funny story about herself fifteen minutes before John arrived.
	0		he shaved herself .
	0		he saw herself .
	0		he talked to herself .
	0		he hurt herself .
	0		he told a funny story about herself .
	0		he tried to shave herself .
	0		he tried to see herself .
	0		he tried to talk to herself .
	0		he tried to hurt herself .
	0		he tried to tell a funny story about herself .
	0		he shaved themselves yesterday.
	0		he saw themselves yesterday.
	0		he talked to themselves yesterday.
	0		he hurt themselves yesterday.
	0		he told a funny story about themselves yesterday.
	0		he tried to shave themselves yesterday.
	0		he tried to see themselves yesterday.
	0		he tried to talk to themselves yesterday.
	0		he tried to hurt themselves yesterday.
	0		he tried to tell a funny story about themselves yesterday.
	0		he shaved themselves this morning.
	0		he saw themselves this morning.
	0		he talked to themselves this morning.
	0		he hurt themselves this morning.
	0		he told a funny story about themselves this morning.
	0		he tried to shave themselves this morning.
	0		he tried to see themselves this morning.
	0		he tried to talk to themselves this morning.
	0		he tried to hurt themselves this morning.
	0		he tried to tell a funny story about themselves this morning.
	0		he shaved themselves last year.
	0		he saw themselves last year.
	0		he talked to themselves last year.
	0		he hurt themselves last year.
	0		he told a funny story about themselves last year.
	0		he tried to shave themselves last year.
	0		he tried to see themselves last year.
	0		he tried to talk to themselves last year.
	0		he tried to hurt themselves last year.
	0		he tried to tell a funny story about themselves last year.
	0		he shaved themselves fifteen minutes before John arrived.
	0		he saw themselves fifteen minutes before John arrived.
	0		he talked to themselves fifteen minutes before John arrived.
	0		he hurt themselves fifteen minutes before John arrived.
	0		he told a funny story about themselves fifteen minutes before John arrived.
	0		he tried to shave themselves fifteen minutes before John arrived.
	0		he tried to see themselves fifteen minutes before John arrived.
	0		he tried to talk to themselves fifteen minutes before John arrived.
	0		he tried to hurt themselves fifteen minutes before John arrived.
	0		he tried to tell a funny story about themselves fifteen minutes before John arrived.
	0		he shaved themselves .
	0		he saw themselves .
	0		he talked to themselves .
	0		he hurt themselves .
	0		he told a funny story about themselves .
	0		he tried to shave themselves .
	0		he tried to see themselves .
	0		he tried to talk to themselves .
	0		he tried to hurt themselves .
	0		he tried to tell a funny story about themselves .
	0		he shaved yourself yesterday.
	0		he saw yourself yesterday.
	0		he talked to yourself yesterday.
	0		he hurt yourself yesterday.
	0		he told a funny story about yourself yesterday.
	0		he tried to shave yourself yesterday.
	0		he tried to see yourself yesterday.
	0		he tried to talk to yourself yesterday.
	0		he tried to hurt yourself yesterday.
	0		he tried to tell a funny story about yourself yesterday.
	0		he shaved yourself this morning.
	0		he saw yourself this morning.
	0		he talked to yourself this morning.
	0		he hurt yourself this morning.
	0		he told a funny story about yourself this morning.
	0		he tried to shave yourself this morning.
	0		he tried to see yourself this morning.
	0		he tried to talk to yourself this morning.
	0		he tried to hurt yourself this morning.
	0		he tried to tell a funny story about yourself this morning.
	0		he shaved yourself last year.
	0		he saw yourself last year.
	0		he talked to yourself last year.
	0		he hurt yourself last year.
	0		he told a funny story about yourself last year.
	0		he tried to shave yourself last year.
	0		he tried to see yourself last year.
	0		he tried to talk to yourself last year.
	0		he tried to hurt yourself last year.
	0		he tried to tell a funny story about yourself last year.
	0		he shaved yourself fifteen minutes before John arrived.
	0		he saw yourself fifteen minutes before John arrived.
	0		he talked to yourself fifteen minutes before John arrived.
	0		he hurt yourself fifteen minutes before John arrived.
	0		he told a funny story about yourself fifteen minutes before John arrived.
	0		he tried to shave yourself fifteen minutes before John arrived.
	0		he tried to see yourself fifteen minutes before John arrived.
	0		he tried to talk to yourself fifteen minutes before John arrived.
	0		he tried to hurt yourself fifteen minutes before John arrived.
	0		he tried to tell a funny story about yourself fifteen minutes before John arrived.
	0		he shaved yourself .
	0		he saw yourself .
	0		he talked to yourself .
