	0		Christopher shaves herself looking in the mirror.
	0		Christopher scrubs herself looking in the mirror.
	0		Christopher washes herself looking in the mirror.
	0		Christopher caresses herself looking in the mirror.
	0		Christopher scratches herself looking in the mirror.
	0		Christopher likes to shave herself looking in the mirror.
	0		Christopher likes to scrub herself looking in the mirror.
	0		Christopher likes to wash herself looking in the mirror.
	0		Christopher likes to caress herself looking in the mirror.
	0		Christopher likes to scratch herself looking in the mirror.
	0		Christopher shaves itself looking in the mirror.
	0		Christopher scrubs itself looking in the mirror.
	0		Christopher washes itself looking in the mirror.
	0		Christopher caresses itself looking in the mirror.
	0		Christopher scratches itself looking in the mirror.
	0		Christopher likes to shave itself looking in the mirror.
	0		Christopher likes to scrub itself looking in the mirror.
	0		Christopher likes to wash itself looking in the mirror.
	0		Christopher likes to caress itself looking in the mirror.
	0		Christopher likes to scratch itself looking in the mirror.
	1		Christopher shaves himself .
	1		Christopher scrubs himself .
	1		Christopher washes himself .
	1		Christopher caresses himself .
	1		Christopher scratches himself .
	1		Christopher likes to shave himself .
	1		Christopher likes to scrub himself .
	1		Christopher likes to wash himself .
	1		Christopher likes to caress himself .
	1		Christopher likes to scratch himself .
	0		Christopher shaves herself .
	0		Christopher scrubs herself .
	0		Christopher washes herself .
	0		Christopher caresses herself .
	0		Christopher scratches herself .
	0		Christopher likes to shave herself .
	0		Christopher likes to scrub herself .
	0		Christopher likes to wash herself .
	0		Christopher likes to caress herself .
	0		Christopher likes to scratch herself .
	0		Christopher shaves itself .
	0		Christopher scrubs itself .
	0		Christopher washes itself .
	0		Christopher caresses itself .
	0		Christopher scratches itself .
	0		Christopher likes to shave itself .
	0		Christopher likes to scrub itself .
	0		Christopher likes to wash itself .
	0		Christopher likes to caress itself .
	0		Christopher likes to scratch itself .
	1		Jason shaves himself in the shower.
	1		Jason scrubs himself in the shower.
	1		Jason washes himself in the shower.
	1		Jason caresses himself in the shower.
	1		Jason scratches himself in the shower.
	1		Jason likes to shave himself in the shower.
	1		Jason likes to scrub himself in the shower.
	1		Jason likes to wash himself in the shower.
	1		Jason likes to caress himself in the shower.
	1		Jason likes to scratch himself in the shower.
	0		Jason shaves herself in the shower.
	0		Jason scrubs herself in the shower.
	0		Jason washes herself in the shower.
	0		Jason caresses herself in the shower.
	0		Jason scratches herself in the shower.
	0		Jason likes to shave herself in the shower.
	0		Jason likes to scrub herself in the shower.
	0		Jason likes to wash herself in the shower.
	0		Jason likes to caress herself in the shower.
	0		Jason likes to scratch herself in the shower.
	0		Jason shaves itself in the shower.
	0		Jason scrubs itself in the shower.
	0		Jason washes itself in the shower.
	0		Jason caresses itself in the shower.
	0		Jason scratches itself in the shower.
	0		Jason likes to shave itself in the shower.
	0		Jason likes to scrub itself in the shower.
	0		Jason likes to wash itself in the shower.
	0		Jason likes to caress itself in the shower.
	0		Jason likes to scratch itself in the shower.
	1		Jason shaves himself every morning.
	1		Jason scrubs himself every morning.
	1		Jason washes himself every morning.
	1		Jason caresses himself every morning.
	1		Jason scratches himself every morning.
	1		Jason likes to shave himself every morning.
	1		Jason likes to scrub himself every morning.
	1		Jason likes to wash himself every morning.
	1		Jason likes to caress himself every morning.
	1		Jason likes to scratch himself every morning.
	0		Jason shaves herself every morning.
	0		Jason scrubs herself every morning.
	0		Jason washes herself every morning.
	0		Jason caresses herself every morning.
	0		Jason scratches herself every morning.
	0		Jason likes to shave herself every morning.
	0		Jason likes to scrub herself every morning.
	0		Jason likes to wash herself every morning.
	0		Jason likes to caress herself every morning.
	0		Jason likes to scratch herself every morning.
	0		Jason shaves itself every morning.
	0		Jason scrubs itself every morning.
	0		Jason washes itself every morning.
	0		Jason caresses itself every morning.
	0		Jason scratches itself every morning.
	0		Jason likes to shave itself every morning.
	0		Jason likes to scrub itself every morning.
	0		Jason likes to wash itself every morning.
	0		Jason likes to caress itself every morning.
	0		Jason likes to scratch itself every morning.
	1		Jason shaves himself after eating breakfast at the diner down the street.
	1		Jason scrubs himself after eating breakfast at the diner down the street.
	1		Jason washes himself after eating breakfast at the diner down the street.
	1		Jason caresses himself after eating breakfast at the diner down the street.
	1		Jason scratches himself after eating breakfast at the diner down the street.
	1		Jason likes to shave himself after eating breakfast at the diner down the street.
	1		Jason likes to scrub himself after eating breakfast at the diner down the street.
	1		Jason likes to wash himself after eating breakfast at the diner down the street.
	1		Jason likes to caress himself after eating breakfast at the diner down the street.
	1		Jason likes to scratch himself after eating breakfast at the diner down the street.
	0		Jason shaves herself after eating breakfast at the diner down the street.
	0		Jason scrubs herself after eating breakfast at the diner down the street.
	0		Jason washes herself after eating breakfast at the diner down the street.
	0		Jason caresses herself after eating breakfast at the diner down the street.
	0		Jason scratches herself after eating breakfast at the diner down the street.
	0		Jason likes to shave herself after eating breakfast at the diner down the street.
	0		Jason likes to scrub herself after eating breakfast at the diner down the street.
	0		Jason likes to wash herself after eating breakfast at the diner down the street.
	0		Jason likes to caress herself after eating breakfast at the diner down the street.
	0		Jason likes to scratch herself after eating breakfast at the diner down the street.
	0		Jason shaves itself after eating breakfast at the diner down the street.
	0		Jason scrubs itself after eating breakfast at the diner down the street.
	0		Jason washes itself after eating breakfast at the diner down the street.
	0		Jason caresses itself after eating breakfast at the diner down the street.
	0		Jason scratches itself after eating breakfast at the diner down the street.
	0		Jason likes to shave itself after eating breakfast at the diner down the street.
	0		Jason likes to scrub itself after eating breakfast at the diner down the street.
	0		Jason likes to wash itself after eating breakfast at the diner down the street.
	0		Jason likes to caress itself after eating breakfast at the diner down the street.
	0		Jason likes to scratch itself after eating breakfast at the diner down the street.
	1		Jason shaves himself looking in the mirror.
	1		Jason scrubs himself looking in the mirror.
	1		Jason washes himself looking in the mirror.
	1		Jason caresses himself looking in the mirror.
	1		Jason scratches himself looking in the mirror.
	1		Jason likes to shave himself looking in the mirror.
	1		Jason likes to scrub himself looking in the mirror.
	1		Jason likes to wash himself looking in the mirror.
	1		Jason likes to caress himself looking in the mirror.
	1		Jason likes to scratch himself looking in the mirror.
	0		Jason shaves herself looking in the mirror.
	0		Jason scrubs herself looking in the mirror.
	0		Jason washes herself looking in the mirror.
	0		Jason caresses herself looking in the mirror.
	0		Jason scratches herself looking in the mirror.
	0		Jason likes to shave herself looking in the mirror.
	0		Jason likes to scrub herself looking in the mirror.
	0		Jason likes to wash herself looking in the mirror.
	0		Jason likes to caress herself looking in the mirror.
	0		Jason likes to scratch herself looking in the mirror.
	0		Jason shaves itself looking in the mirror.
	0		Jason scrubs itself looking in the mirror.
	0		Jason washes itself looking in the mirror.
	0		Jason caresses itself looking in the mirror.
	0		Jason scratches itself looking in the mirror.
	0		Jason likes to shave itself looking in the mirror.
	0		Jason likes to scrub itself looking in the mirror.
	0		Jason likes to wash itself looking in the mirror.
	0		Jason likes to caress itself looking in the mirror.
	0		Jason likes to scratch itself looking in the mirror.
	1		Jason shaves himself .
	1		Jason scrubs himself .
	1		Jason washes himself .
	1		Jason caresses himself .
	1		Jason scratches himself .
	1		Jason likes to shave himself .
	1		Jason likes to scrub himself .
	1		Jason likes to wash himself .
	1		Jason likes to caress himself .
	1		Jason likes to scratch himself .
	0		Jason shaves herself .
	0		Jason scrubs herself .
	0		Jason washes herself .
	0		Jason caresses herself .
	0		Jason scratches herself .
	0		Jason likes to shave herself .
	0		Jason likes to scrub herself .
	0		Jason likes to wash herself .
	0		Jason likes to caress herself .
	0		Jason likes to scratch herself .
	0		Jason shaves itself .
	0		Jason scrubs itself .
	0		Jason washes itself .
	0		Jason caresses itself .
	0		Jason scratches itself .
	0		Jason likes to shave itself .
	0		Jason likes to scrub itself .
	0		Jason likes to wash itself .
	0		Jason likes to caress itself .
	0		Jason likes to scratch itself .
	1		David shaves himself in the shower.
	1		David scrubs himself in the shower.
	1		David washes himself in the shower.
	1		David caresses himself in the shower.
	1		David scratches himself in the shower.
	1		David likes to shave himself in the shower.
	1		David likes to scrub himself in the shower.
	1		David likes to wash himself in the shower.
	1		David likes to caress himself in the shower.
	1		David likes to scratch himself in the shower.
	0		David shaves herself in the shower.
	0		David scrubs herself in the shower.
	0		David washes herself in the shower.
	0		David caresses herself in the shower.
	0		David scratches herself in the shower.
	0		David likes to shave herself in the shower.
	0		David likes to scrub herself in the shower.
	0		David likes to wash herself in the shower.
	0		David likes to caress herself in the shower.
	0		David likes to scratch herself in the shower.
	0		David shaves itself in the shower.
	0		David scrubs itself in the shower.
	0		David washes itself in the shower.
	0		David caresses itself in the shower.
	0		David scratches itself in the shower.
	0		David likes to shave itself in the shower.
	0		David likes to scrub itself in the shower.
	0		David likes to wash itself in the shower.
	0		David likes to caress itself in the shower.
	0		David likes to scratch itself in the shower.
	1		David shaves himself every morning.
	1		David scrubs himself every morning.
	1		David washes himself every morning.
	1		David caresses himself every morning.
	1		David scratches himself every morning.
	1		David likes to shave himself every morning.
	1		David likes to scrub himself every morning.
	1		David likes to wash himself every morning.
	1		David likes to caress himself every morning.
	1		David likes to scratch himself every morning.
	0		David shaves herself every morning.
	0		David scrubs herself every morning.
	0		David washes herself every morning.
	0		David caresses herself every morning.
	0		David scratches herself every morning.
	0		David likes to shave herself every morning.
	0		David likes to scrub herself every morning.
	0		David likes to wash herself every morning.
	0		David likes to caress herself every morning.
	0		David likes to scratch herself every morning.
	0		David shaves itself every morning.
	0		David scrubs itself every morning.
	0		David washes itself every morning.
	0		David caresses itself every morning.
	0		David scratches itself every morning.
	0		David likes to shave itself every morning.
	0		David likes to scrub itself every morning.
	0		David likes to wash itself every morning.
	0		David likes to caress itself every morning.
	0		David likes to scratch itself every morning.
	1		David shaves himself after eating breakfast at the diner down the street.
	1		David scrubs himself after eating breakfast at the diner down the street.
	1		David washes himself after eating breakfast at the diner down the street.
	1		David caresses himself after eating breakfast at the diner down the street.
	1		David scratches himself after eating breakfast at the diner down the street.
	1		David likes to shave himself after eating breakfast at the diner down the street.
	1		David likes to scrub himself after eating breakfast at the diner down the street.
	1		David likes to wash himself after eating breakfast at the diner down the street.
	1		David likes to caress himself after eating breakfast at the diner down the street.
	1		David likes to scratch himself after eating breakfast at the diner down the street.
	0		David shaves herself after eating breakfast at the diner down the street.
	0		David scrubs herself after eating breakfast at the diner down the street.
	0		David washes herself after eating breakfast at the diner down the street.
	0		David caresses herself after eating breakfast at the diner down the street.
	0		David scratches herself after eating breakfast at the diner down the street.
	0		David likes to shave herself after eating breakfast at the diner down the street.
	0		David likes to scrub herself after eating breakfast at the diner down the street.
	0		David likes to wash herself after eating breakfast at the diner down the street.
	0		David likes to caress herself after eating breakfast at the diner down the street.
	0		David likes to scratch herself after eating breakfast at the diner down the street.
	0		David shaves itself after eating breakfast at the diner down the street.
	0		David scrubs itself after eating breakfast at the diner down the street.
	0		David washes itself after eating breakfast at the diner down the street.
	0		David caresses itself after eating breakfast at the diner down the street.
	0		David scratches itself after eating breakfast at the diner down the street.
	0		David likes to shave itself after eating breakfast at the diner down the street.
	0		David likes to scrub itself after eating breakfast at the diner down the street.
	0		David likes to wash itself after eating breakfast at the diner down the street.
	0		David likes to caress itself after eating breakfast at the diner down the street.
	0		David likes to scratch itself after eating breakfast at the diner down the street.
	1		David shaves himself looking in the mirror.
	1		David scrubs himself looking in the mirror.
	1		David washes himself looking in the mirror.
	1		David caresses himself looking in the mirror.
	1		David scratches himself looking in the mirror.
	1		David likes to shave himself looking in the mirror.
	1		David likes to scrub himself looking in the mirror.
	1		David likes to wash himself looking in the mirror.
	1		David likes to caress himself looking in the mirror.
	1		David likes to scratch himself looking in the mirror.
	0		David shaves herself looking in the mirror.
	0		David scrubs herself looking in the mirror.
	0		David washes herself looking in the mirror.
	0		David caresses herself looking in the mirror.
	0		David scratches herself looking in the mirror.
	0		David likes to shave herself looking in the mirror.
	0		David likes to scrub herself looking in the mirror.
	0		David likes to wash herself looking in the mirror.
	0		David likes to caress herself looking in the mirror.
	0		David likes to scratch herself looking in the mirror.
	0		David shaves itself looking in the mirror.
	0		David scrubs itself looking in the mirror.
	0		David washes itself looking in the mirror.
	0		David caresses itself looking in the mirror.
	0		David scratches itself looking in the mirror.
	0		David likes to shave itself looking in the mirror.
	0		David likes to scrub itself looking in the mirror.
	0		David likes to wash itself looking in the mirror.
	0		David likes to caress itself looking in the mirror.
	0		David likes to scratch itself looking in the mirror.
	1		David shaves himself .
	1		David scrubs himself .
	1		David washes himself .
	1		David caresses himself .
	1		David scratches himself .
	1		David likes to shave himself .
	1		David likes to scrub himself .
	1		David likes to wash himself .
	1		David likes to caress himself .
	1		David likes to scratch himself .
	0		David shaves herself .
	0		David scrubs herself .
	0		David washes herself .
	0		David caresses herself .
	0		David scratches herself .
	0		David likes to shave herself .
	0		David likes to scrub herself .
	0		David likes to wash herself .
	0		David likes to caress herself .
	0		David likes to scratch herself .
	0		David shaves itself .
	0		David scrubs itself .
	0		David washes itself .
	0		David caresses itself .
	0		David scratches itself .
	0		David likes to shave itself .
	0		David likes to scrub itself .
	0		David likes to wash itself .
	0		David likes to caress itself .
	0		David likes to scratch itself .
	1		James shaves himself in the shower.
	1		James scrubs himself in the shower.
	1		James washes himself in the shower.
	1		James caresses himself in the shower.
	1		James scratches himself in the shower.
	1		James likes to shave himself in the shower.
	1		James likes to scrub himself in the shower.
	1		James likes to wash himself in the shower.
	1		James likes to caress himself in the shower.
	1		James likes to scratch himself in the shower.
	0		James shaves herself in the shower.
	0		James scrubs herself in the shower.
	0		James washes herself in the shower.
	0		James caresses herself in the shower.
	0		James scratches herself in the shower.
	0		James likes to shave herself in the shower.
	0		James likes to scrub herself in the shower.
	0		James likes to wash herself in the shower.
	0		James likes to caress herself in the shower.
	0		James likes to scratch herself in the shower.
	0		James shaves itself in the shower.
	0		James scrubs itself in the shower.
	0		James washes itself in the shower.
	0		James caresses itself in the shower.
	0		James scratches itself in the shower.
	0		James likes to shave itself in the shower.
	0		James likes to scrub itself in the shower.
	0		James likes to wash itself in the shower.
	0		James likes to caress itself in the shower.
	0		James likes to scratch itself in the shower.
	1		James shaves himself every morning.
	1		James scrubs himself every morning.
	1		James washes himself every morning.
	1		James caresses himself every morning.
	1		James scratches himself every morning.
	1		James likes to shave himself every morning.
	1		James likes to scrub himself every morning.
	1		James likes to wash himself every morning.
	1		James likes to caress himself every morning.
	1		James likes to scratch himself every morning.
	0		James shaves herself every morning.
	0		James scrubs herself every morning.
	0		James washes herself every morning.
	0		James caresses herself every morning.
	0		James scratches herself every morning.
	0		James likes to shave herself every morning.
	0		James likes to scrub herself every morning.
	0		James likes to wash herself every morning.
	0		James likes to caress herself every morning.
	0		James likes to scratch herself every morning.
	0		James shaves itself every morning.
	0		James scrubs itself every morning.
	0		James washes itself every morning.
	0		James caresses itself every morning.
	0		James scratches itself every morning.
	0		James likes to shave itself every morning.
	0		James likes to scrub itself every morning.
	0		James likes to wash itself every morning.
	0		James likes to caress itself every morning.
	0		James likes to scratch itself every morning.
	1		James shaves himself after eating breakfast at the diner down the street.
	1		James scrubs himself after eating breakfast at the diner down the street.
	1		James washes himself after eating breakfast at the diner down the street.
	1		James caresses himself after eating breakfast at the diner down the street.
	1		James scratches himself after eating breakfast at the diner down the street.
	1		James likes to shave himself after eating breakfast at the diner down the street.
	1		James likes to scrub himself after eating breakfast at the diner down the street.
	1		James likes to wash himself after eating breakfast at the diner down the street.
	1		James likes to caress himself after eating breakfast at the diner down the street.
	1		James likes to scratch himself after eating breakfast at the diner down the street.
	0		James shaves herself after eating breakfast at the diner down the street.
	0		James scrubs herself after eating breakfast at the diner down the street.
	0		James washes herself after eating breakfast at the diner down the street.
	0		James caresses herself after eating breakfast at the diner down the street.
	0		James scratches herself after eating breakfast at the diner down the street.
	0		James likes to shave herself after eating breakfast at the diner down the street.
	0		James likes to scrub herself after eating breakfast at the diner down the street.
	0		James likes to wash herself after eating breakfast at the diner down the street.
	0		James likes to caress herself after eating breakfast at the diner down the street.
	0		James likes to scratch herself after eating breakfast at the diner down the street.
	0		James shaves itself after eating breakfast at the diner down the street.
	0		James scrubs itself after eating breakfast at the diner down the street.
	0		James washes itself after eating breakfast at the diner down the street.
	0		James caresses itself after eating breakfast at the diner down the street.
	0		James scratches itself after eating breakfast at the diner down the street.
	0		James likes to shave itself after eating breakfast at the diner down the street.
	0		James likes to scrub itself after eating breakfast at the diner down the street.
	0		James likes to wash itself after eating breakfast at the diner down the street.
	0		James likes to caress itself after eating breakfast at the diner down the street.
	0		James likes to scratch itself after eating breakfast at the diner down the street.
	1		James shaves himself looking in the mirror.
	1		James scrubs himself looking in the mirror.
	1		James washes himself looking in the mirror.
	1		James caresses himself looking in the mirror.
	1		James scratches himself looking in the mirror.
	1		James likes to shave himself looking in the mirror.
	1		James likes to scrub himself looking in the mirror.
	1		James likes to wash himself looking in the mirror.
	1		James likes to caress himself looking in the mirror.
	1		James likes to scratch himself looking in the mirror.
	0		James shaves herself looking in the mirror.
	0		James scrubs herself looking in the mirror.
	0		James washes herself looking in the mirror.
	0		James caresses herself looking in the mirror.
	0		James scratches herself looking in the mirror.
	0		James likes to shave herself looking in the mirror.
	0		James likes to scrub herself looking in the mirror.
	0		James likes to wash herself looking in the mirror.
	0		James likes to caress herself looking in the mirror.
	0		James likes to scratch herself looking in the mirror.
	0		James shaves itself looking in the mirror.
	0		James scrubs itself looking in the mirror.
	0		James washes itself looking in the mirror.
	0		James caresses itself looking in the mirror.
	0		James scratches itself looking in the mirror.
	0		James likes to shave itself looking in the mirror.
	0		James likes to scrub itself looking in the mirror.
	0		James likes to wash itself looking in the mirror.
