kl93	0	*	i 'm glad i saw anybody .
kl93	1		i 'm glad anybody likes me !
kl93	1		could n't you get any tickets better than this ?
kl93	1		it 's fine that he paid and apologized , but i do n't really care about his gratitude , or the money , or anything .
kl93	0	*	i 'm sure we got any tickets !
kl93	1		i 'm sure he speaks to me !
kl93	1		i 'm glad a linguist likes me .
kl93	1		i did n't help him because i have any sympathy for urban guerillas .
kl93	0	*	it is n't because sue said anything bad about me that i 'm angry , although she did say some bad things about me .
kl93	1		i do n't have any sympathy for urban guerillas .
kl93	0	*	almost an owl hunts mice .
kl93	0	*	absolutely an owl hunts mice .
kl93	1		almost any owl hunts mice .
kl93	1		absolutely any owl hunts mice .
kl93	1		a sick owl does n't hunt mice .
kl93	1		each candidate who has interest in semantics will be admitted to the department .
kl93	1		each author whose contribution is written in any language other than english will provide a summary in english .
kl93	1		i 'm sure we even got these tickets !
kl93	1		i 'm even sure we got these tickets !
kl93	1		it 's not because i have any sympathy for urban guerillas that i helped him .
kl93	1		it is n't because sue said anything bad about me that i 'm angry .
sks13	1		this girl there will put a picture of bill on your desk before tomorrow .
sks13	0	*	before tomorrow , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	0	*	on your desk , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	1		john wants to look at your notes after class .
sks13	1		what mary bought was a first edition .
sks13	1		it 's alice that john was talking to .
sks13	1		it 's because he was tired that mary yelled at you .
sks13	1		what mary will do is arrive tomorrow .
sks13	1		i sent to you the recipes from the paper that i told you about yesterday .
sks13	1		they are waiting at the restaurant .
sks13	1		i like that student .
sks13	0	*	i prefer for the girl to won .
sks13	0	*	he works too extremely hard .
sks13	1		my nephew could write letters to his parents every week .
sks13	1		my niece could write me letters before her third birthday before .
sks13	1		she built the house with her own hands from bricks and mortar .
sks13	0	*	it was mary .
sks13	1		i know this .
sks13	1		she is proud of him .
sks13	1		books would please me .
sks13	1		john will have been enthusiastically eating cake .
sks13	1		does john go to school ?
sks13	1		should mary not taste the soup ?
sks13	1		is bill not sick ?
sks13	1		john liked mary .
sks13	0	*	john thinks for bill to leave .
sks13	1		i read these three big books .
sks13	0	*	i examined a book to bill .
sks13	0	*	we put a book .
sks13	1		mary revealed john to himself .
sks13	1		they like each other 's books .
sks13	0	*	john says mary likes himself .
sks13	1		after you spoke to him , peter took the car .
sks13	1		mary prefers her ice cream in a cone .
sks13	1		henry found bill sad .
sks13	0	*	what they saw was bill leave .
sks13	1		john heard mary describe him .
sks13	1		there were 3 firemen available .
sks13	1		there is no largest prime number .
sks13	1		john believes there to be several firemen available .
sks13	1		the clever snake disappeared into a hole in the ground .
sks13	0	*	hole into disappeared ground the the in clever a little .
sks13	0	*	the snake clever disappeared into a hole in the ground .
sks13	0	*	this girl in the red coat will put a picture of bill it on your desk before tomorrow .
sks13	0	*	this girl in the red coat will put a picture of bill on your desk there before tomorrow .
sks13	0	*	this girl in the red coat one will put a picture of bill on your desk before tomorrow .
sks13	0	*	this girl in the red coat will put a picture of bill on your desk it before tomorrow .
sks13	1		this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	1		bill will put a picture of this girl in the red coat on your desk before tomorrow .
sks13	1		she will put a picture of bill on your desk before tomorrow .
sks13	0	*	bill will put a picture of she on your desk before tomorrow .
sks13	1		bill will put a picture of her on your desk before tomorrow .
sks13	0	*	her will put a picture of bill on your desk before tomorrow .
sks13	0	*	she her will put a picture of bill on your desk before tomorrow .
sks13	0	*	bill will put a picture of she her on your desk before tomorrow .
sks13	1		clean your desk before tomorrow .
sks13	1		this girl will put a picture of bill on your desk before tomorrow .
sks13	1		this boy must not go to school , and his father must not go to school either .
sks13	1		this boy must not go to france , but his father must go to france .
sks13	1		this actress must play in this movie and she will play in this movie .
sks13	1		can mary win the race and will sue win the race too ?
sks13	1		this girl will buy bread and so will that one buy bread .
sks13	1		the tourists will go to the park .
sks13	1		will the tourists go to the park ?
sks13	1		some student from australia speaks chinese .
sks13	1		does some student from australia speak chinese ?
sks13	1		they would have been walking for hours .
sks13	1		would they have been walking for hours ?
sks13	1		this girl will not buy bread , will she buy bread ?
sks13	1		sean penn can act well in many kinds of movies , ca n't he act well in many kinds of movies ?
sks13	1		you will put a picture of bill on your desk before tomorrow .
sks13	1		this girl in the red coat or you will put a picture of bill on your desk before tomorrow .
sks13	1		no boys will put a picture of bill on your desk before tomorrow .
sks13	1		this girl in the red coat but no boys will put a picture of bill on your desk before tomorrow .
sks13	1		this girl in the red coat will put it and a picture of bill on your desk before tomorrow .
sks13	1		this girl in the red coat will put a picture of bill in the mailbox before tomorrow .
sks13	1		this girl in the red coat will put a picture of bill on your desk after the dinner .
sks13	1		this girl in the red coat will put a picture of bill on your desk after the dinner and before tomorrow .
sks13	1		this girl in the red coat will eat her breakfast before tomorrow .
sks13	1		this girl in the red coat will eat her breakfast before tomorrow and put a picture of bill on your desk before tomorrow .
sks13	1		this girl in the red coat will eat her breakfast and will put a picture of bill on your desk before tomorrow .
sks13	1		this girl in the red coat will put a picture of bill on your desk .
sks13	1		this girl in the red dress must put a picture of bill on your desk .
sks13	0	*	this girl in the red coat will and dress must put a picture of bill on your desk .
sks13	0	*	this girl in the or on the red coat will put a picture of bill on your desk .
sks13	1		john and mary will play with henry and with sue .
sks13	1		they play unusual music , and i listen to unusual music .
sks13	1		they play and i listen to unusual music .
sks13	1		i love ice milk tea but you hate ice milk tea .
sks13	1		i love but you hate ice milk tea .
sks13	1		she may have thawed the roast and should have thawed the roast .
sks13	1		she may have and should have thawed the roast .
sks13	1		smith loaned a valuable collection of manuscripts to the library , and his widow later donated a valuable collection of manuscripts to the library .
sks13	1		smith loaned and his widow later donated a valuable collection of manuscripts to the library .
sks13	1		i borrowed large sums of money from the bank , and my sister stole large sums of money from the bank .
sks13	1		i borrowed and my sister stole large sums of money from the bank .
sks13	0	*	put a picture of bill on your desk , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	1		mary should know that you must go to the station .
sks13	1		that you must go to the station , mary should know that you must go to the station .
sks13	0	*	this your , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	0	*	will bill , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	0	*	red picture desk , this girl in the red coat will put a picture of .
sks13	0	*	before your , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	0	*	girl in the red coat , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	0	*	will put a picture of bill on your desk before tomorrow , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	0	*	the red , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	0	*	of bill on , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	0	*	will put , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	0	*	your desk before , this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	1		it is your notes that john wants to look at after class .
sks13	1		it is after class that john wants to look at your notes .
sks13	1		it is john who wants to look at your notes after class .
sks13	1		it was ann who bought a first edition of richard iii for $ 1000 .
sks13	1		it was a first edition of richard iii that ann bought for $ 1000 .
sks13	1		it was for $ 1000 that ann bought a first edition of richard iii .
sks13	0	*	it is before tomorrow that this girl in the red coat will put a picture of bill on your desk before tomorrow .
sks13	1		mary saw the tall man coming from england .
sks13	0	*	it is the tall man coming from england that mary saw the tall man coming from england .
sks13	1		mary saw the tall man come from the back .
sks13	0	*	it is the tall man come from the back that mary saw the tall man come from the back .
sks13	1		it is a picture of bill that this girl in the red coat will put on your desk before tomorrow .
sks13	0	*	it is put a picture of bill on your desk before tomorrow that this girl in the red coat will .
sks13	1		what john wants to look at now is your notes .
sks13	0	*	what mary gave was a book to john .
sks13	0	*	what mary donated was a lot of money to npr .
sks13	1		it is to cleveland that john drove the truck .
sks13	1		what john became was deadly afraid of flying .
sks13	0	*	it is deadly afraid of flying that john became .
sks13	1		john told us that he wants to quit school .
sks13	0	*	it is that he wants to quit school that john told us .
sks13	1		what john told us is that he wants to quit school .
sks13	1		john promised us to be gentle .
sks13	0	*	it is to be gentle that john promised .
sks13	1		mary will arrive tomorrow .
sks13	0	*	it is arrive tomorrow that mary will .
sks13	1		henri wants the book which is on the top shelf .
sks13	1		what henri wants is the book which is on the top shelf .
sks13	1		the spy became too friendly with his new contacts .
sks13	1		what the spy became was too friendly with his new contacts .
sks13	1		what this girl in the red coat will do is put a picture of bill on your desk before tomorrow .
sks13	1		henri wants to buy these books about cooking .
sks13	1		which books about cooking does henri want to buy ?
sks13	1		i sent it to you .
sks13	0	*	i sent to you it .
sks13	0	*	i sent to you recipes .
sks13	1		bill 's mother 's friends are waiting at the restaurant .
sks13	1		bill 's mother 's friends and john are waiting at the restaurant .
sks13	1		it was john that was waiting at the restaurant .
sks13	0	*	it was john bill that were waiting at the restaurant .
sks13	1		it was john and bill that were waiting at the restaurant .
sks13	1		i will eat spaghetti on sunday with marco .
sks13	1		i will speak to hector about this .
sks13	1		i doubt that mary reads mysteries .
sks13	1		he muttered that the visitors will leave .
sks13	1		the fact that john is snoring is informative .
sks13	1		the man that mary saw knew me .
sks13	1		that the visiting team won the race could surprise them .
sks13	1		that is what you should see .
sks13	1		john knows that she left .
sks13	1		john knows whether she will come back .
sks13	1		john knows that she left and whether she will come back .
sks13	1		john knows that she left and john knows whether she will come back .
sks13	1		john asked whether she left .
sks13	1		i doubt if she kicks perfect goals every time .
sks13	1		they think that she can do it .
sks13	1		whether she left is most unclear .
sks13	1		that the girl put a picture there proves her guilt .
sks13	1		i prefer for the girl to put a picture there .
sks13	1		for the girl to put a picture there is what i prefer .
sks13	1		for the girl to put a picture there would surprise you .
sks13	1		i prefer for the girl to win .
sks13	0	*	i prefer for the girl to will win .
sks13	0	*	i prefer for the girl to wins .
sks13	1		let 's walk .
sks13	1		i run on the beach .
sks13	1		the three sunbathers went swimming .
sks13	1		i hope that mary wins .
sks13	1		they know if mary won .
sks13	1		i wonder whether mary will win .
sks13	1		they prefer for mary to leave .
sks13	1		john wonders whether mary will win .
sks13	1		john wonders whether to win .
sks13	1		whether she will win is a question mary never considered .
sks13	1		whether to win is a question mary never considered .
sks13	1		i think that you will see that the girl will put a picture on your desk .
sks13	1		they understand that you will prefer for the girl to put a picture on your desk .
sks13	1		mary cuts the paper easily .
sks13	1		the paper cuts easily .
sks13	1		that he won the race could surprise them .
sks13	0	*	that him won the race could surprise them .
sks13	1		for him to win the race would surprise them .
sks13	0	*	for he to win the race would surprise them .
sks13	1		john saw mary .
sks13	1		harry likes movies .
sks13	1		for mary to leave on time is important .
sks13	0	*	think about linguistics all night , she does think about linguistics all night .
sks13	0	*	climb to the top , they do climb to the top .
sks13	1		john can go to the market on his bike .
sks13	1		mary should buy some flowers on sunday .
sks13	1		my niece could write me letters before her third birthday .
sks13	1		my nephew could write letters to his parents with a fountain pen .
sks13	1		john can go to the market quickly .
sks13	1		mary should buy some flowers for her mother to arrange .
sks13	1		my niece could write me letters more faithfully .
sks13	1		john can quickly go to the market .
sks13	1		my niece could more faithfully write me letters .
sks13	0	*	john can go to the market to india .
sks13	0	*	mary should buy some flowers some bread .
sks13	0	*	my niece could write me you letters .
sks13	0	*	my nephew could write letters the postcards to his parents .
sks13	1		john can go to the market on his bike on a truck .
sks13	1		mary should buy some flowers on sunday at 5 o'clock .
sks13	1		my nephew could write letters to his parents with a fountain pen with your help .
sks13	1		pelé visited his uncle .
sks13	1		she sold the car to sam for five dollars .
sks13	1		she ran the car on propane from reno to vegas .
sks13	1		the process changed the substance from solid to liquid to gas to energy .
sks13	1		we associated their subsidiaries with our corporate office .
sks13	1		i cycled around france .
sks13	1		mary drank some beer in the barn from 6 to nine .
sks13	1		it was in the barn or it took place in the barn .
sks13	0	*	it was some beer or it took place some beer .
sks13	1		they wonder whether mary will run .
sks13	1		they wonder about this .
sks13	1		they wonder .
sks13	1		i know that she runs .
sks13	1		i know .
sks13	1		i said that she runs .
sks13	1		i said that .
sks13	0	*	i said .
sks13	1		i prefer for mary to run .
sks13	1		i prefer this .
sks13	0	*	i prefer .
sks13	1		i said for mary to run .
sks13	1		i said this .
sks13	1		i put the book on the shelf .
sks13	0	*	i put the book .
sks13	0	*	i put .
sks13	1		two ships appeared , arrived , remained , emerged .
sks13	1		suddenly , there appeared two ships on the horizon .
sks13	1		two inspectors from the ins appeared , arrived , remained , emerged .
sks13	1		the ice melts , breaks .
sks13	1		the door opens , closes .
sks13	1		they melted , broke the ice .
sks13	1		they opened , closed the door .
sks13	1		they cooked , thickened the soup .
sks13	1		i go , run , swim , jump , fly , crawl , dance , walk .
sks13	0	*	they went me , ran me , swam me , jumped me , flew me , crawled me , danced me , walked me .
sks13	1		i danced a dance .
sks13	1		he walked the walk .
sks13	1		the time elapsed slowly .
sks13	0	*	the time elapsed the day .
sks13	1		i see stars .
sks13	1		i see .
sks13	1		i liked mary .
sks13	0	*	i liked .
sks13	1		they surrounded the fort .
sks13	0	*	they surrounded .
sks13	1		i gave the charity .
sks13	1		i gave money .
sks13	1		i gave .
sks13	1		i handed the ball to reg .
sks13	0	*	i handed the ball .
sks13	0	*	i handed to reg .
sks13	0	*	i handed .
sks13	1		john ate .
sks13	1		john knows .
sks13	0	*	john needed .
sks13	0	*	john criticized .
sks13	1		john saw .
sks13	1		john told .
sks13	1		the agency classified the documents .
sks13	0	*	the agency classified .
sks13	1		the war intensified the poverty .
sks13	1		this project is manageable .
sks13	1		it mattered on sunday .
sks13	1		i saw john on sunday .
sks13	1		i put the book on the desk on sunday .
sks13	1		i saw john with a telescope .
sks13	0	*	it mattered with a telescope .
sks13	1		i covered the bread with butter .
sks13	0	*	i emptied it with butter .
sks13	1		mary will complete her exam within an hour .
sks13	0	*	mary will complete her exam for an hour .
sks13	1		the hiker will reach the top of the mountain within an hour .
sks13	0	*	the hiker will reach the top of the mountain for an hour .
sks13	1		henri will paint the floor for an hour .
sks13	1		i will read linguistics for an hour .
sks13	1		the student left .
sks13	1		only the student left .
sks13	1		even the student left .
sks13	1		all the students left .
sks13	1		i saw the student .
sks13	1		i saw only the student .
sks13	1		i saw all the students .
sks13	1		john , who i saw yesterday , will visit us .
sks13	1		i saw the brilliant student .
sks13	1		i saw the brilliant one .
sks13	1		i saw the brilliant student with long hair .
sks13	1		i saw the brilliant one with long hair .
sks13	1		i saw the one with long hair .
sks13	1		i saw the physics student .
sks13	0	*	i saw the physics one .
sks13	1		i saw the student of physics .
sks13	0	*	i saw the one of physics .
sks13	1		i saw the student of physics with long hair .
sks13	1		the big student of physics with long hair in the library .
sks13	1		it is big .
sks13	1		it is with long hair .
sks13	0	*	it is of physics .
sks13	1		it is in the library .
sks13	1		they are intense .
sks13	0	*	they are intense of bill .
sks13	1		they intensified .
sks13	1		they are special .
sks13	0	*	they are special of bill .
sks13	1		they specialized .
sks13	1		she is proud .
sks13	1		she is the mother .
sks13	1		she is the mother of john .
sks13	1		they read the paper .
sks13	1		the paper is readable .
sks13	0	*	it is readable of the paper .
sks13	0	*	they are readable of the paper .
sks13	1		the driver of the car thinks that mary should leave dallas for boise tomorrow .
sks13	1		her little sister will disagree with her .
sks13	1		the girl he met at the departmental party will very surely call him .
sks13	1		beavers build dams .
sks13	1		john will see you .
sks13	1		john thinks that mary left .
sks13	1		john thinks mary left .
sks13	1		john whispered that mary left .
sks13	1		john will carefully study russian .
sks13	1		john carefully studies russian .
sks13	0	*	john studies carefully russian .
sks13	1		i wonder if she will use paints .
sks13	1		yes , she will .
sks13	0	*	yes , she .
sks13	0	*	yes , she will use .
sks13	1		i wonder if she used paints .
sks13	1		yes , she did .
sks13	0	*	yes , she used .
sks13	1		john will have been eating cake .
sks13	0	*	mary wo n't have been eating cake , but john .
sks13	1		mary wo n't have been eating cake , but john will .
sks13	1		mary wo n't have been eating cake , but john will have .
sks13	1		mary wo n't have been eating cake , but john will have been .
sks13	1		john will enthusiastically have been eating cake .
sks13	1		john will have enthusiastically been eating cake .
sks13	0	*	john will have been eating enthusiastically cake .
sks13	1		john will have been eating cake enthusiastically .
sks13	0	*	john studied carefully russian .
sks13	1		john has carefully studied russian .
sks13	1		john had carefully studied russian .
sks13	1		john is carefully studying russian .
sks13	1		john was carefully studying russian .
sks13	1		john goes to school .
sks13	0	*	goes john to school ?
sks13	1		mary thinks that bill will come .
sks13	0	*	mary thinks whether bill will come .
sks13	0	*	mary thinks for bill to come .
sks13	1		mary wonders whether bill will come .
sks13	0	*	mary wonders for bill to come .
sks13	0	*	mary prefers that bill will come .
sks13	0	*	mary prefers whether bill will come .
sks13	1		mary prefers for bill to come .
sks13	1		i wonder has mary worked for microsoft .
sks13	1		i wonder whether mary has worked for microsoft .
sks13	0	*	i wonder whether has mary worked for microsoft .
sks13	0	*	i wonder has whether mary worked for microsoft .
sks13	1		will john not go to school ?
sks13	1		has henri not studied for his exam ?
sks13	1		did sue not pass her exam ?
sks13	1		wo n't john go to school ?
sks13	1		should n't mary taste the soup ?
sks13	1		has n't henri studied for his exam ?
sks13	1		is n't bill sick ?
sks13	1		did n't sue pass her exam ?
sks13	0	*	will not john go to school ?
sks13	0	*	should not mary taste the soup ?
sks13	0	*	has not henri studied for his exam ?
sks13	0	*	is not bill sick ?
sks13	0	*	did not sue pass her exam ?
sks13	0	*	sue put .
sks13	0	*	henri arrived bill .
sks13	0	*	mary wonders that john said if bill left .
sks13	0	*	henri told sue in the drawer that bill put socks .
sks13	1		she will win the race .
sks13	0	*	her will the race .
sks13	1		elmer finished the cake and john did too , finish the cake .
sks13	1		we need to provide two trees and .
sks13	1		we also need to explain the relation between these trees .
sks13	0	*	john not liked mary .
sks13	0	*	john liked not mary .
sks13	1		john did not like mary .
sks13	1		john will endorse the treaty , but georges will not endorse the treaty .
sks13	1		will george indeed not endorse the treaty ?
sks13	0	*	he will indeed not endorse the treaty .
sks13	1		he will indeed endorse the treaty .
sks13	1		he will not endorse the treaty ; and indeed .
sks13	1		john thinks that bill left .
sks13	1		john asked whether bill left .
sks13	1		john was wondering whether to leave or not .
sks13	1		john was wondering whether to leave .
sks13	0	*	i read these big three books .
sks13	0	*	mary sent .
sks13	1		mary sent a book to bill .
sks13	1		mary send a book .
sks13	1		mary sent bill a book , … .
sks13	0	*	bill examined a book .
sks13	0	*	sincerity examined a book .
sks13	0	*	we put .
sks13	1		we put a book on the table .
sks13	1		we think that bill left .
sks13	0	*	we think for bill left .
sks13	0	*	we think if bill left .
sks13	1		we wonder whether bill left .
sks13	1		we wonder if bill left .
sks13	0	*	we wonder that bill left .
sks13	1		john came in .
sks13	1		then , john left .
sks13	1		he took his umbrella .
sks13	1		he hurt himself with it when he tried to open it .
sks13	1		the idiot ca n't even open an umbrella !
sks13	0	*	john hurt john with john 's umbrella when john tried to open it .
sks13	1		john ca n't even open an umbrella !
sks13	1		john said he was sick .
sks13	1		the ta who graded him says that john did really well .
sks13	0	*	himself should decide soon .
sks13	0	*	mary wrote a letter to himself last year .
sks13	1		he should decide soon .
sks13	1		mary wrote a letter to him last year .
sks13	1		our rabbit and the neighbor 's cat like each other .
sks13	1		the boys fought with each other .
sks13	1		each of our rabbit and the neighbor 's cat likes the other .
sks13	1		each of the boys fought with the other boys .
sks13	1		the boy likes himself .
sks13	0	*	the boy likes herself .
sks13	0	*	the boy likes themselves .
sks13	1		the girls likes themselves .
sks13	0	*	the girls likes herself .
sks13	1		each of the girls likes herself .
sks13	0	*	the girls likes yourselves .
sks13	0	*	himself likes john .
sks13	1		mary 's pictures of herself surprised bill .
sks13	1		i noticed john 's excessive appreciation of himself .
sks13	1		mary noticed john 's excessive appreciation of himself .
sks13	0	*	mary noticed john 's excessive appreciation of herself .
sks13	0	*	mary noticed that john excessively appreciates herself .
sks13	1		john loved the new pictures of himself .
sks13	1		i showed mary several portraits of herself .
sks13	0	*	john believes that mary saw himself .
sks13	1		mary noticed that john excessively appreciates himself .
sks13	1		mary appreciates only john and herself .
sks13	0	*	mary appreciates john and himself .
sks13	1		mary really appreciates and constantly praises herself and sue knows it .
sks13	0	*	mary really appreciates and constantly praises himself and bill knows it .
sks13	1		john heard their criticism of each other .
sks13	1		john heard their criticism of themselves .
sks13	0	*	they heard john 's criticism of each other .
sks13	0	*	they heard john 's criticism of themselves .
sks13	0	*	john heard that they criticized each other .
sks13	0	*	they heard that john criticized each other .
sks13	1		john likes himself .
sks13	1		the students are proud of themselves .
sks13	1		everyone likes himself .
sks13	1		no spy betrayed himself .
sks13	1		i heard john 's criticism of himself .
sks13	0	*	i heard john 's criticism of myself .
sks13	1		john heard that i criticized myself .
sks13	0	*	i heard that john criticized myself .
sks13	1		mary likes herself .
sks13	0	*	our rabbit and the neighbor 's cat like them .
sks13	0	*	bill likes herself .
sks13	0	*	himself laughs .
sks13	1		the girls likes them .
sks13	1		john 's mother likes him .
sks13	1		john believes that bill saw himself .
sks13	1		john believes that bill saw him .
sks13	0	*	mary believes that bill saw herself .
sks13	1		they like their books .
sks13	1		everyone thinks he is smart .
sks13	1		who in this class thinks he is smart ?
sks13	1		bill 's mother saw him .
sks13	0	*	no one 's mother saw himself .
sks13	1		the mayor of john 's hometown wrote to him .
sks13	1		the builder of his house visited peter .
sks13	1		that is a bird .
sks13	1		that 's the truth .
sks13	1		he is john .
sks13	1		bob dylan is robert zimmerman .
sks13	1		i like mary and she likes me .
sks13	0	*	i like mary and she does too .
sks13	0	*	i like mary and she does like mary too .
sks13	1		she considers john proud of his work .
sks13	1		they saw bill leave .
sks13	1		mary prefers that her ice cream is in a cone .
sks13	1		henry saw that bill left .
sks13	1		what mary prefers is her ice cream in a cone .
sks13	0	*	what she considers is john proud of his work .
sks13	0	*	what henry found is bill sad .
sks13	0	*	what they saw is bill leave .
sks13	0	*	what henry find was bill sad .
sks13	0	*	john heard mary describe himself .
sks13	1		john heard mary describe herself .
sks13	0	*	mary considers john proud of herself .
sks13	1		mary considers john proud of her .
sks13	1		mary considers john proud of himself .
sks13	1		john believes himself to be proud of mary .
sks13	1		the pictures of bill she put on your desk .
sks13	1		which pictures of bill did she put on your desk .
sks13	1		susan wanted to sleep .
sks13	1		she put the pictures of bill on your desk .
sks13	1		the pictures of bill , she put on your desk .
sks13	0	*	the picture of bill she slept .
sks13	0	*	she slept the picture of bill .
sks13	1		you put which picture of bill on his desk ?
sks13	1		which picture of bill did you put on his desk ?
sks13	1		how many strings did you say she had to pull in order to do that ?
sks13	1		how much care do you think he would be taking of his patients under those circumstances ?
sks13	1		how much headway is he likely to make .
sks13	1		who left bill .
sks13	0	*	whom left bill .
sks13	1		who did bill leave .
sks13	1		whom did bill leave .
sks13	1		is there anything to do today ?
sks13	1		there are two main characters in the novel .
sks13	1		there are 3 firemen available .
sks13	0	*	there stabbed an animal .
sks13	0	*	there ran many people .
sks13	0	*	mary judged there .
sks13	0	*	i had a realization of there .
sks13	1		there were seven people .
sks13	1		there were several doctors available .
sks13	1		rodney was eating some squid , was n't he ?
sks13	1		there is a man ready to jump from the roof , is n't there ?
sks13	1		sharks seem to swim slowly in the tropics .
sks13	1		the cat seems to be out of the bag .
sks13	1		the shit seems to have hit the fan .
sks13	0	*	there run many people .
sks13	1		there seems to be a nurse available .
sks13	0	*	there seems to stab an animal .
sks13	0	*	there seems to run many people to the station .
sks13	1		it seems that john left .
sks13	1		several people seem sick .
sks13	1		john considers several people sick .
sks13	1		there are several people sick .
sks13	1		several people seem several people sick .
sks13	1		several people are sick .
sks13	1		bill is sick .
sks13	1		susan hopes to sleep .
sks13	1		susan hopes that she will sleep .
sks13	0	*	susan hopes susan to sleep .
sks13	0	*	everyone hopes him to sleep .
sks13	1		everyone hopes to sleep .
sks13	1		everyone hopes that everyone will sleep .
sks13	0	*	susan hopes her to sleep .
sks13	1		only churchill remembered giving the blood , sweat and tears speech .
sks13	1		only churchill remembered his giving the blood , sweat and tears speech .
sks13	1		only churchill remembered himself giving the blood , sweat and .
sks13	1		susan hopes herself to sleep .
sks13	1		for john to hurt his friends is stupid .
sks13	1		to hurt his friends is stupid .
sks13	1		for john to hurt himself is stupid .
sks13	1		to hurt oneself is stupid .
sks13	0	*	for john to hurt oneself is stupid .
sks13	1		john promised bill to leave .
sks13	1		john promised mary that he would leave .
sks13	1		john promised mary to cut the grass .
sks13	1		john promise mary to control himself .
sks13	0	*	john promised mary to control herself .
sks13	0	*	john promised mary to shave herself .
sks13	1		john seems to sleep all day .
sks13	1		john hopes to sleep .
sks13	1		john tried to sleep .
sks13	0	*	john believes to have slept .
sks13	1		john believes bill to have slept .
sks13	0	*	john believes for bill to have slept .
sks13	1		john believes that bill has slept .
sks13	0	*	john believes bill that mary has slept .
sks13	0	*	john convinced to sleep .
sks13	1		john convinced bill to sleep .
sks13	0	*	john convinced bill for mary to sleep .
sks13	0	*	john convinced that bill has slept .
sks13	0	*	it convinced bill that mary should sleep .
sks13	1		john believes it to be obvious that bill left .
sks13	1		john believes it to be raining .
sks13	0	*	john convinced it to be obvious that bill left .
